Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1781A","1908973","Contrada Marcellino","SPO.IT1781A_20_GC-FID_2009-01-01_00:00:00","C6H6","15.16906","37.22103","10.0","m","suburban","background","01/01/2009 00:00:00","01/01/2015 00:00:00","SAM.IT1781A_20_GC-FID_2009-01-01_00:00:00","3.2","m","","","","","","","","","","0","","","","","contrada marcellino - Augusta - Augusta (SR)","","","0.0","","0.00","0.0","0.0","0","","SPP.IT1781A_20_GC-FID_2009-01-01_00:00:00","01/01/2009 00:00:00","01/01/2015 00:00:00","automatic","GC-FID","","unknown","","","","","","inprogress","","9999.0","ug.m-3","na","in preparation","9999","continuous","9999","continuous","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1794A","1908366","Pace del Mela","SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00","C6H6","15.31006","38.20556","10.0","m","urban","background","18/01/2005 00:00:00","","SAM.IT1794A_20_GC-FID_2005-01-18_00:00:00","3.2","m","10.0","m","","m","","","","","","0","","","","","Pace del Mela, Frazione Giammoro, c.da Gabbia c/o Scuola ","","","75.0","","","3.5","6.0","","","SPP.IT1794A_20_GC-FID_2005-01-18_00:00:00","18/01/2005 00:00:00","","automatic","GC-FID","","airmoVOC_BTX","","","","","","inprogress","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1829A","1908367","ME - Boccetta","SPO.IT1829A_20_GC-FID_2006-01-01_00:00:00","C6H6","15.55293","38.19826","10.0","m","urban","traffic","01/01/2006 00:00:00","01/01/2014 00:00:00","SAM.IT1829A_20_GC-FID_2006-01-01_00:00:00","3.2","m","","m","","m","","","","","","0","","","","","Messina, Viale Boccetta n.774","","","14.6","","","15.0","6.0","","","SPP.IT1829A_20_GC-FID_2006-01-01_00:00:00","01/01/2006 00:00:00","01/01/2014 00:00:00","automatic","GC-FID","","unknown","","","","","","noRef","","9999.0","ug.m-3","na","in preparation","9999","continuous","9999","continuous","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1829A","1908367","ME - Boccetta","SPO.IT1829A_20_GC-FID_2016-01-01_00:00:00","C6H6","15.55293","38.19826","10.0","m","urban","traffic","01/01/2016 00:00:00","","SAM.IT1829A_20_GC-FID_2016-01-01_00:00:00","3.2","m","15.0","m","3.5","m","","","","","","0","","","","","Messina, Viale Boccetta n.774","","","14.6","","","15.0","6.0","","","SPP.IT1829A_20_GC-FID_2016-01-01_00:00:00","01/01/2016 00:00:00","","automatic","GC-FID","","GC866","","","","","","inprogress","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1888A","1908269","Partinico","SPO.IT1888A_20_GC-FID_2008-04-18_00:00:00","C6H6","13.11859","38.05016","187.0","m","urban","background","17/04/2008 23:00:00","","SAM.IT1888A_20_GC-FID_2008-04-18_00:00:00","3.2","m","5.0","m","10.0","m","","","","","","0","","","","","Partinico, Piazza Vittorio Emanuele n.51","","","4.0","","","10.0","4.0","","","SPP.IT1888A_20_GC-FID_2008-04-18_00:00:00","17/04/2008 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1889A","1908270","Termini Imerese","SPO.IT1889A_20_GC-FID_2008-04-18_00:00:00","C6H6","13.68799","37.97791","101.0","m","urban","background","17/04/2008 23:00:00","","SAM.IT1889A_20_GC-FID_2008-04-18_00:00:00","3.2","m","3.0","m","4.0","m","","","","","","0","","","","","Termini Imerese, Via Vito Jevolella n.2","","","60.0","","","7.0","10.0","","","SPP.IT1889A_20_GC-FID_2008-04-18_00:00:00","17/04/2008 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1890A","1908601","Enna","SPO.IT1890A_20_GC-FID_2008-05-14_00:00:00","C6H6","14.28146","37.56412","925.0","m","urban","background","13/05/2008 23:00:00","","SAM.IT1890A_20_GC-FID_2008-05-14_00:00:00","3.2","m","10.0","m","4.0","m","","","","","","0","","","","","Enna, Via Valverde n.104","","","115.0","","","11.0","5.0","","","SPP.IT1890A_20_GC-FID_2008-05-14_00:00:00","13/05/2008 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1898A","1908101","Trapani","SPO.IT1898A_20_GC-FID_2008-09-16_00:00:00","C6H6","12.54689","38.01237","40.0","m","urban","background","15/09/2008 23:00:00","","SAM.IT1898A_20_GC-FID_2008-09-16_00:00:00","3.2","m","37.6","m","50.6","m","","","","","","0","","","","","Trapani, Viale Marche n.4 c/o Villa Comunale","","","82.0","","","6.0","70.0","","","SPP.IT1898A_20_GC-FID_2008-09-16_00:00:00","15/09/2008 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1899A","1908701","Misterbianco","SPO.IT1899A_20_GC-FID_2009-01-01_00:00:00","C6H6","15.01079","37.51571","160.0","m","urban","background","01/01/2009 00:00:00","01/01/2023 00:00:00","SAM.IT1899A_20_GC-FID_2009-01-01_00:00:00","3.2","m","","m","","m","","","","","","0","","","","","Misterbianco, Contrada Milicia n. 5","","","32.0","","","7.2","28.0","","","SPP.IT1899A_20_GC-FID_2009-01-01_00:00:00","01/01/2009 00:00:00","01/01/2023 00:00:00","automatic","GC-FID","","unknown","","","","","","inprogress","","9999.0","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT1997A","1908369","Milazzo - Termica","SPO.IT1997A_20_GC-FID_2009-01-01_00:00:00","C6H6","15.24911","38.19061","28.0","m","suburban","background","01/01/2009 00:00:00","","SAM.IT1997A_20_GC-FID_2009-01-01_00:00:00","3.2","m","50.0","m","1.5","m","","","","","","0","","","","","Milazzo, Via Carrubbaro n.2-18","","","70.0","","","10.0","6.0","","","SPP.IT1997A_20_GC-FID_2009-01-01_00:00:00","01/01/2009 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2030A","1908519","Gela - Ex Autoparco","SPO.IT2030A_20_GC-FID_2010-01-01_00:00:00","C6H6","14.29714","37.05587","9.0","m","suburban","background","01/01/2010 00:00:00","","SAM.IT2030A_20_GC-FID_2010-01-01_00:00:00","3.2","m","","m","","m","","","","","","0","","","","","Gela, Strada Statale 115 Ex Autoparco Comunale s.n.","","","17.5","","","","17.5","","","SPP.IT2030A_20_GC-FID_2010-01-01_00:00:00","01/01/2010 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2036A","1908802","RG - Villa Archimede","SPO.IT2036A_20_GC-FID_2015-01-01_00:00:00","C6H6","14.71451","36.92633","598.0","m","urban","background","01/01/2015 00:00:00","","SAM.IT2036A_20_GC-FID_2015-01-01_00:00:00","3.2","m","5.0","m","45.0","m","","","","","","0","","","","","Ragusa, Via Archimede c/o Villa Santa Domenica ","","","","","","3.0","13.0","","","SPP.IT2036A_20_GC-FID_2015-01-01_00:00:00","01/01/2015 00:00:00","","automatic","GC-FID","","GC5000BTX-PID","","","","","","ref","","0.056","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2052A","1908702","CT - Parco Gioeni","SPO.IT2052A_20_GC-FID_2013-01-01_00:00:00","C6H6","15.08112","37.52926","135.0","m","urban","background","01/01/2013 00:00:00","01/01/2015 00:00:00","SAM.IT2052A_20_GC-FID_2013-01-01_00:00:00","3.2","m","","","","","","","","","","0","","","","","Catania, Via Antonino Ferrarotto, 42-50","","","","","","4.0","","","","SPP.IT2052A_20_GC-FID_2013-01-01_00:00:00","01/01/2013 00:00:00","01/01/2015 00:00:00","automatic","GC-FID","","unknown","","","","","","noRef","","999.0","ugC.m-3","na","in preparation","999","continuous","999","continuous","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2207A","1908521","Gela - Capo Soprano","SPO.IT2207A_20_GC-FID_2014-02-01_00:00:00","C6H6","14.22384","37.07569","0.0","m","urban","background","01/02/2014 00:00:00","01/01/2015 00:00:00","SAM.IT2207A_20_GC-FID_2014-02-01_00:00:00","3.2","m","","","","","","","","","","0","","","","","Gela, Via delle Ande c/o I.T.I. Morselli","","","","","","12.0","5.0","","","SPP.IT2207A_20_GC-FID_2014-02-01_00:00:00","01/02/2014 00:00:00","01/01/2015 00:00:00","automatic","GC-FID","","unknown","","","","","","inprogress","","9999.0","ug.m-3","na","in preparation","9999","continuous","9999","continuous","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2274A","1908497","Porto Empedocle","SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00","C6H6","13.53254","37.29189","0.0","m","suburban","background","15/06/2016 23:00:00","","SAM.IT2274A_20_GC-FID_2016-06-16_00:00:00","3.2","m","25.3","m","12.1","m","","","","","","0","","","","","Porto Empedocle, Via Spinola n.27","","","8.2","","","12.0","8.5","","","SPP.IT2274A_20_GC-FID_2016-06-16_00:00:00","15/06/2016 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2275A","1908370","ME - Villa Dante","SPO.IT2275A_20_GC-FID_2015-01-01_00:00:00","C6H6","15.54651","38.17434","0.0","m","urban","background","01/01/2015 00:00:00","","SAM.IT2275A_20_GC-FID_2015-01-01_00:00:00","3.2","m","60.0","m","35.0","m","","","","","","0","","","","","Messina, Villa Dante s.n.","","","150.0","","","11.0","51.0","","","SPP.IT2275A_20_GC-FID_2015-01-01_00:00:00","01/01/2015 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2281A","1908498","AG - ASP","SPO.IT2281A_20_GC-FID_2017-02-23_00:00:00","C6H6","13.59396","37.30705","265.0","m","suburban","background","23/02/2017 00:00:00","","SAM.IT2281A_20_GC-FID_2017-02-23_00:00:00","3.2","m","18.2","m","","m","","","","","","0","","","","","Agrigento, Via Papa Giovanni XXIII n.132","","","","","","20.0","6.2","","","SPP.IT2281A_20_GC-FID_2017-02-23_00:00:00","23/02/2017 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2287A","1908271","PA - Villa Trabia","SPO.IT2287A_20_GC-FID_2018-01-01_00:00:00","C6H6","13.34653","38.13070","10.0","m","urban","background","31/12/2017 23:00:00","29/03/2020 23:00:00","SAM.IT2287A_20_GC-FID_2018-01-01_00:00:00","3.2","m","","m","","m","","","","","","0","","","","","Via Antonino Salinas - Palermo (PA)","","","","","","","","","","SPP.IT2287A_20_GC-FID_2018-01-01_00:00:00","31/12/2017 23:00:00","29/03/2020 23:00:00","automatic","GC-FID","","unknown","","","","","","ref","","9999.0","ug.m-3","na","in preparation","9999","continuous","9999","continuous","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2288A","1908371","a2a - Milazzo","SPO.IT2288A_20_GC-FID_2017-12-31_23:00:00","C6H6","15.24757","38.23147","10.0","m","urban","background","31/12/2017 23:00:00","","SAM.IT2288A_20_GC-FID_2017-12-31_23:00:00","3.2","m","62.0","m","0.0","m","","","","","","0","","","","","Milazzo, Salita Cappuccini s.n.","","","100.0","","","3.0","8.0","","","SPP.IT2288A_20_GC-FID_2017-12-31_23:00:00","31/12/2017 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2297A","1908273","PA - UNIPA","SPO.IT2297A_20_GC-FID_2020-02-28_00:00:00","C6H6","13.34653","38.10510","10.0","m","urban","background","27/02/2020 23:00:00","","SAM.IT2297A_20_GC-FID_2020-02-28_00:00:00","3.2","m","5.0","m","1.0","m","","","","","","0","","","","","Palermo, Viale delle Scienze c/o Universita degli studi di Palermo ","","","25.0","","","6.0","1.0","","","SPP.IT2297A_20_GC-FID_2020-02-28_00:00:00","27/02/2020 23:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2306A","1908499","AG - Centro","SPO.IT2306A_20_GC-FID_2021-03-23_00:00:00","C6H6","13.58990","37.30641","235.4","m","urban","background","23/03/2021 00:00:00","","SAM.IT2306A_20_GC-FID_2021-03-23_00:00:00","3.2","m","50.0","m","2.2","m","","","","","","0","","","","","Agrigento, Salita Coniglio n.181","","","66.8","","","12.0","3.0","","","SPP.IT2306A_20_GC-FID_2021-03-23_00:00:00","23/03/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2307A","1908401","AG - Monserrato","SPO.IT2307A_20_GC-FID_2021-03-22_00:00:00","C6H6","13.55160","37.29924","96.3","m","suburban","background","22/03/2021 00:00:00","","SAM.IT2307A_20_GC-FID_2021-03-22_00:00:00","3.2","m","10.0","m","3.2","m","","","","","","0","","","","","Villasete (AG), Via Fra Simone da Lentini s.n.","","","75.4","","","12.4","3.5","","","SPP.IT2307A_20_GC-FID_2021-03-22_00:00:00","22/03/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2308A","1908274","Bagheria","SPO.IT2308A_20_GC-FID_2021-04-20_00:00:00","C6H6","13.50410","38.08611","51.0","m","urban","background","20/04/2021 00:00:00","","SAM.IT2308A_20_GC-FID_2021-04-20_00:00:00","3.2","m","30.1","m","1.5","m","","","","","","0","","","","","Bagheria, Via Orazio Costantino c/o Piazza Carlo Doglio","","","32.1","","","4.5","12.0","","","SPP.IT2308A_20_GC-FID_2021-04-20_00:00:00","20/04/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2310A","1908523","Caltanissetta","SPO.IT2310A_20_GC-FID_2021-04-01_00:00:00","C6H6","14.05111","37.48985","585.5","m","urban","traffic","01/04/2021 00:00:00","","SAM.IT2310A_20_GC-FID_2021-04-01_00:00:00","3.2","m","46.0","m","1.2","m","","","","","","0","","","","","Caltanissetta, Piazza Mons. A. Garsia s.n.","","","25.0","","","22.0","6.0","","","SPP.IT2310A_20_GC-FID_2021-04-01_00:00:00","01/04/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2312A","1908524","Gela - Tribunale","SPO.IT2312A_20_GC-FID_2021-03-24_00:00:00","C6H6","14.26125","37.06511","7.0","m","urban","background","24/03/2021 00:00:00","","SAM.IT2312A_20_GC-FID_2021-03-24_00:00:00","3.2","m","44.0","m","1.5","m","","","","","","0","","","","","Gela, Via Generale Cascino n.359","","","20.0","","","3.5","9.5","","","SPP.IT2312A_20_GC-FID_2021-03-24_00:00:00","24/03/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2316A","1908975","Solarino","SPO.IT2316A_20_GC-FID_2021-03-30_00:00:00","C6H6","15.13175","37.09628","129.4","m","suburban","background","30/03/2021 00:00:00","","SAM.IT2316A_20_GC-FID_2021-03-30_00:00:00","3.2","m","13.0","m","","m","","","","","","0","","","","","Solarino, Circonvallazione Padre Serafino Maria Paolo Gozzo c/o Isola Ecologica","","","31.0","","","3.0","9.0","","","SPP.IT2316A_20_GC-FID_2021-03-30_00:00:00","30/03/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","UTC+01","IT2318A","1908102","TP - Diga Rubino","SPO.IT2318A_20_GC-FID_2021-03-15_00:00:00","C6H6","12.71802","37.88248","186.0","m","rural-regional","background","15/03/2021 00:00:00","","SAM.IT2318A_20_GC-FID_2021-03-15_00:00:00","3.2","m","41.0","m","","m","","","","","","0","","","","","Trapani, c/o Diga Rubino","","","","","","6.7","","","","SPP.IT2318A_20_GC-FID_2021-03-15_00:00:00","15/03/2021 00:00:00","","automatic","GC-FID","","AIRTOXICA73022","","","","","","ref","","0.033","ug.m-3","na","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT252A","RETE REGIONALE UMBRIA","UTC+01","IT1011A","1005502","CARRARA","SPO.IT1011A_20_GC-FID_2012-07-06_00:00:00","C6H6","12.65083","42.56000","128.0","m","urban","traffic","05/07/2012 23:00:00","","SAM.IT1011A_20_GC-FID_2012-07-06_00:00:00","3.2","m","22.0","m","11.0","m","","","","","","0","","","","","V.LE CAMPOFREGOSO/P.TE CARRARA - Terni (TR)","","","13.0","","-9999.00","","","-9999","-9999","SPP.IT1011A_20_GC-FID_2012-07-06_00:00:00","05/07/2012 23:00:00","","automatic","GC-FID","","GC866","","","","","","yes","www.minambiente.it","0.1","ug.m-3","Procedure in qualit? aggiornate con MLG_108_2014 disponibili
						presso Arpa Umbria","in preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT252A","RETE REGIONALE UMBRIA","UTC+01","IT1180A","1005401","CORTONESE","SPO.IT1180A_20_GC-FID_2008-01-01_00:00:00","C6H6","12.36611","43.10306","290.0","m","urban","background","01/01/2008 00:00:00","31/12/2020 00:00:00","SAM.IT1180A_20_GC-FID_2008-01-01_00:00:00","3.2","m","","","","","","","","","","0","","","","","VIA GUERRA - Perugia (PG)","","","","","","","","","","SPP.IT1180A_20_GC-FID_2008-01-01_00:00:00","01/01/2008 00:00:00","31/12/2020 00:00:00","automatic","GC-FID","","GC866","","","","","","yes","www.minambiente.it","0.45","ug.m-3","Procedure in qualit? aggiornate con MLG_108_2014 disponibili
						presso Arpa Umbria","in preparation","15","minute","15","minute","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
"Italy","IT.ISPRA.AQD","2023","NET.IT252A","RETE REGIONALE UMBRIA","UTC+01","IT1728A","1005515","Le Grazie","SPO.IT1728A_20_GC-FID_2013-01-19_00:00:00","C6H6","12.65167","42.55222","138.0","m","urban","background","19/01/2013 00:00:00","01/01/2022 00:00:00","SAM.IT1728A_20_GC-FID_2013-01-19_00:00:00","3.2","m","45.0","m","100.0","m","","","","","","0","","","","","via Benedetto Croce - Terni (TR)","","","220.0","","-9999.00","","","-9999","-9999","SPP.IT1728A_20_GC-FID_2013-01-19_00:00:00","19/01/2013 00:00:00","01/01/2022 00:00:00","automatic","GC-FID","","GC866","","","","","","yes","www.minambiente.it","0.1","ug.m-3","Procedure in qualit? aggiornate con MLG_108_2014 disponibili
						presso Arpa Umbria","in preparation","15","minute","15","minute","http://cdr.eionet.europa.eu/it/eu/aqd/d/envzpza7a/IT_D_2023_202407161140.xml","05/09/2024 03:23:48"
