ID,Inizio (YYYY-MM-DD h:min:s),Inizio (DD/MM/YYYY),Fine (YYYY-MM-DD h:min:s),Fine (DD/MM/YYYY),Year,Value (μg.m-3),Comune,Indirizzo,Air Quality Station Area,Latitudine,Longitudine,EOL Code stazione,Tipo stazione,Provincia,Provincia (nome completo),Regione,Area,Area (macro)
SPO.IT2012A_20_GC-PID_2010-02-24_00:00:00,2022-05-19 0:00:00,19/05/2022,2022-05-19 1:00:00,19/05/2022,2022,"28,23131",La Massimina-Casal Lumbroso,"Via Benvenuto Griziotti, 48, 00166 La Massimina-Casal Lumbroso RM, Italy",suburban,"41,87478","12,34559",IT2012A,fondo,RM,Roma,Lazio,Centro,Centro
SPO.IT1999A_20_GC-PID_2015-01-01_00:00:00,2016-07-13 13:00:00,13/07/2016,2016-07-13 14:00:00,13/07/2016,2016,"28,23",Genova,"Viale Villa Chiesa, 3, 16155 Genova GE, Italy",urban,"44,42740","8,83039",IT1999A,industriale,GE,Genova,Liguria,Nord-ovest,Nord
SPO.IT1753A_20_GC-PID_2006-02-01_00:00:00,2018-07-25 15:00:00,25/07/2018,2018-07-25 16:00:00,25/07/2018,2018,"28,22873",Campobasso,"Via Cavour, 1, 86100 Campobasso CB, Italy",urban,"41,55778","14,66333",IT1753A,traffico,CB,Campobasso,Molise,Sud,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-07-05 22:00:00,05/07/2023,2023-07-05 23:00:00,05/07/2023,2023,"28,22",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2013-01-01 2:00:00,01/01/2013,2013-01-01 3:00:00,01/01/2013,2013,"28,2",Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT1822A_20_GC-FID_2009-07-01_00:00:00,2013-12-20 9:00:00,20/12/2013,2013-12-20 10:00:00,20/12/2013,2013,"28,2",Andria,"Via Solferino, 109, 76123 Andria BT, Italy",urban,"41,23167","16,29167",IT1822A,traffico,BT,Barletta-Andria-Trani,Puglia,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-22 19:00:00,22/11/2017,2017-11-22 20:00:00,22/11/2017,2017,"28,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-07 19:00:00,07/12/2017,2017-12-07 20:00:00,07/12/2017,2017,"28,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-18 22:00:00,18/12/2017,2017-12-18 23:00:00,18/12/2017,2017,"28,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-10 22:00:00,10/01/2018,2018-01-10 23:00:00,10/01/2018,2018,"28,2",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1822A_20_GC-FID_2009-07-01_00:00:00,2013-11-01 7:00:00,01/11/2013,2013-11-01 8:00:00,01/11/2013,2013,"28,18",Andria,"Via Solferino, 109, 76123 Andria BT, Italy",urban,"41,23167","16,29167",IT1822A,traffico,BT,Barletta-Andria-Trani,Puglia,Sud,Sud e isole
SPO.IT1078A_20_GC-FID_1996-07-31_23:00:00,2021-08-21 7:00:00,21/08/2021,2021-08-21 8:00:00,21/08/2021,2021,"28,1728",Palermo,"C.so Calatafimi, 85, 90129 Palermo PA, Italy",urban,"38,11103","13,35025",IT1078A,traffico,PA,Palermo,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2022-10-31 21:00:00,31/10/2022,2022-10-31 22:00:00,31/10/2022,2022,"28,17",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2017-02-22 9:00:00,22/02/2017,2017-02-22 10:00:00,22/02/2017,2017,"28,17",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2016-08-28 20:00:00,28/08/2016,2016-08-28 21:00:00,28/08/2016,2016,"28,16",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2019-06-23 21:00:00,23/06/2019,2019-06-23 22:00:00,23/06/2019,2019,"28,15",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2023-03-21 17:00:00,21/03/2023,2023-03-21 18:00:00,21/03/2023,2023,"28,14",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-09-18 4:00:00,18/09/2021,2021-09-18 5:00:00,18/09/2021,2021,"28,1315",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-08-24 1:00:00,24/08/2021,2021-08-24 2:00:00,24/08/2021,2021,"28,1308",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1804A_20_GC-PID_2006-02-01_00:00:00,2019-12-17 22:00:00,17/12/2019,2019-12-17 23:00:00,17/12/2019,2019,"28,13",Venafro,"Via Colonia Giulia, 131, 86079 Venafro IS, Italy",urban,"41,48417","14,04722",IT1804A,traffico,IS,Isernia,Molise,Sud,Sud e isole
SPO.IT1491A_20_GC-FID_2004-01-01_00:00:00,2023-01-05 21:00:00,05/01/2023,2023-01-05 22:00:00,05/01/2023,2023,"28,1",Napoli,"Garibaldi, 80142 Napoli NA, Italy",urban,"40,85361","14,27167",IT1491A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1841A_20_GC-PID_2006-12-04_00:00:00,2017-12-19 19:00:00,19/12/2017,2017-12-19 20:00:00,19/12/2017,2017,"28,1",Ciampino,"CIAMPINO | Via Mura Francesi Via Cagliari # f12754, 00043 Ciampino RM, Italy",urban,"41,79788","12,60703",IT1841A,traffico,RM,Roma,Lazio,Centro,Centro
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-13 20:00:00,13/12/2017,2017-12-13 21:00:00,13/12/2017,2017,"28,1",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2020-01-04 0:00:00,04/01/2020,2020-01-04 1:00:00,04/01/2020,2020,"28,1",Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT2293A_20_GC-PID_2019-04-30_00:00:00,2022-07-20 6:00:00,20/07/2022,2022-07-20 7:00:00,20/07/2022,2022,"28,1",Monfalcone,"Area Verde, Via E. Valentinis, 34074 Monfalcone GO, Italy",urban,"45,80296","13,54450",IT2293A,fondo,GO,Gorizia,Friuli-Venezia Giulia,Nord-est,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-07-31 4:00:00,31/07/2021,2021-07-31 5:00:00,31/07/2021,2021,"28,0716",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-19 22:00:00,19/03/2020,2020-03-19 23:00:00,19/03/2020,2020,"28,07",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-08-20 23:00:00,20/08/2021,2021-08-21 0:00:00,21/08/2021,2021,"28,0572",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1078A_20_GC-FID_1996-07-31_23:00:00,2023-06-17 6:00:00,17/06/2023,2023-06-17 7:00:00,17/06/2023,2023,"28,0548",Palermo,"C.so Calatafimi, 85, 90129 Palermo PA, Italy",urban,"38,11103","13,35025",IT1078A,traffico,PA,Palermo,Sicilia,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2015-11-04 16:00:00,04/11/2015,2015-11-04 17:00:00,04/11/2015,2015,"28,05",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-21 22:00:00,21/03/2020,2020-03-21 23:00:00,21/03/2020,2020,"28,04",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2020-08-18 3:00:00,18/08/2020,2020-08-18 4:00:00,18/08/2020,2020,"28,03",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2020-08-30 22:00:00,30/08/2020,2020-08-30 23:00:00,30/08/2020,2020,"28,03",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2134A_20_GC-FID_2013-02-05_00:00:00,2022-10-06 19:00:00,06/10/2022,2022-10-06 20:00:00,06/10/2022,2022,"28,03",Narni Scalo,"Via del Lavoro, 3, 05035 Narni Scalo TR, Italy",suburban,"42,53417","12,52194",IT2134A,fondo,TR,Terni,Umbria,Centro,Centro
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-11-18 17:00:00,18/11/2015,2015-11-18 18:00:00,18/11/2015,2015,"28,012818",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2018-09-03 7:00:00,03/09/2018,2018-09-03 8:00:00,03/09/2018,2018,"28,0041",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2013-01-12 0:00:00,12/01/2013,2013-01-12 1:00:00,12/01/2013,2013,28,Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT1491A_20_GC-FID_2004-01-01_00:00:00,2022-12-21 21:00:00,21/12/2022,2022-12-21 22:00:00,21/12/2022,2022,28,Napoli,"Garibaldi, 80142 Napoli NA, Italy",urban,"40,85361","14,27167",IT1491A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2139A_20_GC-FID_2013-01-01_00:00:00,2019-01-11 18:00:00,11/01/2019,2019-01-11 19:00:00,11/01/2019,2019,28,Brindisi,"JXW6+86 Pedagne, BR, Italy",suburban,"40,64583","17,96055",IT2139A,industriale,BR,Brindisi,Puglia,Sud,Sud e isole
SPO.IT2271A_20_GC-PID_2016-04-22_00:00:00,2017-11-24 20:00:00,24/11/2017,2017-11-24 21:00:00,24/11/2017,2017,28,Aversa,"Murale artistico, Via Ettore Corcioni, 86, 81031 Aversa CE, Italy",urban,"40,97548","14,21140",IT2271A,traffico,CE,Caserta,Campania,Sud,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2020-09-16 3:00:00,16/09/2020,2020-09-16 4:00:00,16/09/2020,2020,"27,99",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1078A_20_GC-FID_1996-07-31_23:00:00,2021-12-18 7:00:00,18/12/2021,2021-12-18 8:00:00,18/12/2021,2021,"27,984",Palermo,"C.so Calatafimi, 85, 90129 Palermo PA, Italy",urban,"38,11103","13,35025",IT1078A,traffico,PA,Palermo,Sicilia,Isole,Sud e isole
SPO.IT2087A_20_GC-PID_2014-10-14_00:00:00,2018-01-15 19:00:00,15/01/2018,2018-01-15 20:00:00,15/01/2018,2018,"27,98",Lamezia Terme,"Via Perugini, Lamezia Terme, CZ 88046, 88046 Lamezia Terme CZ, Italy",suburban,"38,95955","16,29517",IT2087A,fondo,CZ,Catanzaro,Calabria,Sud,Sud e isole
SPO.IT2274A_20_GC-FID_2016-06-16_00:00:00,2019-12-21 8:00:00,21/12/2019,2019-12-21 9:00:00,21/12/2019,2019,"27,95",Porto Empedocle,"Via Spinola, 16, 92014 Porto Empedocle AG, Italy",suburban,"37,29189","13,53254",IT2274A,fondo,AG,Agrigento,Sicilia,Isole,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2021-07-15 23:00:00,15/07/2021,2021-07-16 0:00:00,16/07/2021,2021,"27,9263",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2023-09-24 8:00:00,24/09/2023,2023-09-24 9:00:00,24/09/2023,2023,"27,92",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1701A_20_GC-FID_2015-03-16_00:00:00,2018-07-22 20:00:00,22/07/2018,2018-07-22 21:00:00,22/07/2018,2018,"27,91",Brindisi,"Via Cristoforo Colombo, 138, 72100 Brindisi BR, Italy",suburban,"40,63806","17,93833",IT1701A,traffico,BR,Brindisi,Puglia,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-06 21:00:00,06/03/2020,2020-03-06 22:00:00,06/03/2020,2020,"27,91",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT0867A_20_GC-PID_1998-11-08_00:00:00,2015-12-31 5:00:00,31/12/2015,2015-12-31 6:00:00,31/12/2015,2015,"27,9",Rieti,"Via D. Petrin, 1, 02100 Rieti RI, Italy",urban,"42,40469","12,85779",IT0867A,traffico,RI,Rieti,Lazio,Centro,Centro
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2013-01-11 21:00:00,11/01/2013,2013-01-11 22:00:00,11/01/2013,2013,"27,9",Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT1200A_20_GC-FID_2000-06-22_00:00:00,2019-01-14 0:00:00,14/01/2019,2019-01-14 1:00:00,14/01/2019,2019,"27,9",Frosinone,"Frosinone,03100, 03100 Frosinone FR, Italy",urban,"41,62431","13,33092",IT1200A,traffico,FR,Frosinone,Lazio,Centro,Centro
SPO.IT1491A_20_GC-FID_2004-01-01_00:00:00,2019-01-16 20:00:00,16/01/2019,2019-01-16 21:00:00,16/01/2019,2019,"27,9",Napoli,"Garibaldi, 80142 Napoli NA, Italy",urban,"40,85361","14,27167",IT1491A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1491A_20_GC-FID_2004-01-01_00:00:00,2022-11-21 19:00:00,21/11/2022,2022-11-21 20:00:00,21/11/2022,2022,"27,9",Napoli,"Garibaldi, 80142 Napoli NA, Italy",urban,"40,85361","14,27167",IT1491A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1493A_20_GC-FID_2004-01-01_00:00:00,2020-12-20 1:00:00,20/12/2020,2020-12-20 2:00:00,20/12/2020,2020,"27,9",Napoli,"Via Argine, 1085, 80147 Napoli NA, Italy",suburban,"40,86427","14,34108",IT1493A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1621A_20_GC-FID_2009-07-01_00:00:00,2017-11-29 12:00:00,29/11/2017,2017-11-29 13:00:00,29/11/2017,2017,"27,9",Bari,"Via Salvatore Cognetti, 26, 70121 Bari BA, Italy",urban,"41,12333","16,87333",IT1621A,traffico,BA,Bari,Puglia,Sud,Sud e isole
SPO.IT1837A_20_GC-PID_2006-12-17_00:00:00,2016-11-16 19:00:00,16/11/2016,2016-11-16 20:00:00,16/11/2016,2016,"27,9",Roma,"Piazza Enrico Fermi, 16, 00146 Roma RM, Italy",urban,"41,86399","12,46957",IT1837A,traffico,RM,Roma,Lazio,Centro,Centro
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-12-26 2:00:00,26/12/2017,2017-12-26 3:00:00,26/12/2017,2017,"27,9",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2268A_20_GC-PID_2016-01-01_00:00:00,2017-01-24 9:00:00,24/01/2017,2017-01-24 10:00:00,24/01/2017,2017,"27,9",Battipaglia,"Villa Comunale, Via Clarizia, 84091 Battipaglia SA, Italy",urban,"40,61107","14,97584",IT2268A,fondo,SA,Salerno,Campania,Sud,Sud e isole
SPO.IT1097A_20_GC-PID_2013-11-25_00:00:00,2018-12-11 19:00:00,11/12/2018,2018-12-11 20:00:00,11/12/2018,2018,"27,88415",Brugnera,"Via Villa Varda, 4, 33070 Brugnera PN, Italy",suburban,"45,89865","12,53631",IT1097A,fondo,PN,Pordenone,Friuli-Venezia Giulia,Nord-est,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-24 3:00:00,24/05/2020,2020-05-24 4:00:00,24/05/2020,2020,"27,8787",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2107A_20_GC-PID_2012-01-01_00:00:00,2020-08-07 4:00:00,07/08/2020,2020-08-07 5:00:00,07/08/2020,2020,"27,87",Cairo Montenotte,"Corso Stalingrado, 4/14, 17014 Cairo Montenotte SV, Italy",suburban,"44,38325","8,28380",IT2107A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2148A_20_GC-FID_2014-01-01_00:00:00,2022-07-13 0:00:00,13/07/2022,2022-07-13 1:00:00,13/07/2022,2022,"27,87",Ceglie Messapica,"Via Angelo Biondi, 20, 72013 Ceglie Messapica BR, Italy",suburban,"40,64917","17,51250",IT2148A,fondo,BR,Brindisi,Puglia,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2018-09-21 8:00:00,21/09/2018,2018-09-21 9:00:00,21/09/2018,2018,"27,86",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2205A_20_GC-PID_2013-03-01_00:00:00,2021-10-03 20:00:00,03/10/2021,2021-10-03 21:00:00,03/10/2021,2021,"27,86",Viggiano,"8X83+6W Viggiano, Province of Potenza, Italy",rural,"40,31562","15,95480",IT2205A,industriale,PZ,Potenza,Basilicata,Sud,Sud e isole
SPO.IT1947A_20_GC-FID_2009-07-14_00:00:00,2019-12-28 6:00:00,28/12/2019,2019-12-28 7:00:00,28/12/2019,2019,"27,85176",Sarroch,"Via Gioacchino Rossini, 25, 09018 Sarroch CA, Italy",urban,"39,06667","9,00889",IT1947A,fondo,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2174A_20_GC-FID_2013-12-18_00:00:00,2023-09-26 11:00:00,26/09/2023,2023-09-26 12:00:00,26/09/2023,2023,"27,84821",Latina,"Viale G. de Chirico, 1, 04100 Latina LT, Italy",urban,"41,45113","12,89173",IT2174A,traffico,LT,Latina,Lazio,Centro,Centro
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2020-05-20 1:00:00,20/05/2020,2020-05-20 2:00:00,20/05/2020,2020,"27,82044",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT2087A_20_GC-PID_2014-10-14_00:00:00,2018-01-22 22:00:00,22/01/2018,2018-01-22 23:00:00,22/01/2018,2018,"27,82",Lamezia Terme,"Via Perugini, Lamezia Terme, CZ 88046, 88046 Lamezia Terme CZ, Italy",suburban,"38,95955","16,29517",IT2087A,fondo,CZ,Catanzaro,Calabria,Sud,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2019-07-14 0:00:00,14/07/2019,2019-07-14 1:00:00,14/07/2019,2019,"27,82",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-03-04 6:00:00,04/03/2020,2020-03-04 7:00:00,04/03/2020,2020,"27,82",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2021-06-06 23:00:00,06/06/2021,2021-06-07 0:00:00,07/06/2021,2021,"27,8114",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT1493A_20_GC-FID_2004-01-01_00:00:00,2020-10-29 9:00:00,29/10/2020,2020-10-29 10:00:00,29/10/2020,2020,"27,8",Napoli,"Via Argine, 1085, 80147 Napoli NA, Italy",suburban,"40,86427","14,34108",IT1493A,traffico,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-08-13 7:00:00,13/08/2023,2023-08-13 8:00:00,13/08/2023,2023,"27,8",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT1698A_20_GC-PID_2005-01-01_00:00:00,2016-11-30 18:00:00,30/11/2016,2016-11-30 19:00:00,30/11/2016,2016,"27,8",Genova,"Via S. Martino, 7, 16131 Genova GE, Italy",urban,"44,40492","8,96819",IT1698A,traffico,GE,Genova,Liguria,Nord-ovest,Nord
SPO.IT2039A_20_GC-PID_2011-01-01_00:00:00,2017-12-22 10:00:00,22/12/2017,2017-12-22 11:00:00,22/12/2017,2017,"27,8",Rapallo,"Piazzale Italo Primi, 247, 16035 Rapallo GE, Italy",urban,"44,35173","9,22261",IT2039A,traffico,GE,Genova,Liguria,Nord-ovest,Nord
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2017-11-28 19:00:00,28/11/2017,2017-11-28 20:00:00,28/11/2017,2017,"27,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2212A_20_GC-PID_2015-01-01_00:00:00,2018-01-26 2:00:00,26/01/2018,2018-01-26 3:00:00,26/01/2018,2018,"27,8",San Vitaliano,"Via Appia, 177, 80030 San Vitaliano NA, Italy",urban,"40,92431","14,48133",IT2212A,fondo,NA,Napoli,Campania,Sud,Sud e isole
SPO.IT2227A_20_GC-PID_2015-05-01_00:00:00,2017-01-03 18:00:00,03/01/2017,2017-01-03 19:00:00,03/01/2017,2017,"27,8",Avellino,"Via Piave, 11, 83100 Avellino AV, Italy",urban,"40,91882","14,78553",IT2227A,traffico,AV,Avellino,Campania,Sud,Sud e isole
SPO.IT1269A_20_GC-FID_2001-12-07_00:00:00,2019-06-16 3:00:00,16/06/2019,2019-06-16 4:00:00,16/06/2019,2019,"27,7929",Sarroch,"Via al Mare, 2, 09018 Sarroch CA, Italy",suburban,"39,07000","9,01667",IT1269A,industriale,CA,Cagliari,Sardegna,Isole,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2019-06-22 5:00:00,22/06/2019,2019-06-22 6:00:00,22/06/2019,2019,"27,79",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT1611A_20_GC-FID_2004-05-01_00:00:00,2023-03-18 8:00:00,18/03/2023,2023-03-18 9:00:00,18/03/2023,2023,"27,79",Taranto,"Machiavelli (Case Parcheggio), 74123 Taranto TA, Italy",suburban,"40,48861","17,22583",IT1611A,industriale,TA,Taranto,Puglia,Sud,Sud e isole
SPO.IT0614A_20_GC-FID_2014-01-01_00:00:00,2015-08-24 21:00:00,24/08/2015,2015-08-24 22:00:00,24/08/2015,2015,"27,781389",Priolo Gargallo,"Via del Fico, 1, 96010 Priolo Gargallo SR, Italy",urban,"37,15612","15,19087",IT0614A,fondo,SR,Siracusa,Sicilia,Isole,Sud e isole
SPO.IT2108A_20_GC-PID_2012-01-01_00:00:00,2020-01-16 9:00:00,16/01/2020,2020-01-16 10:00:00,16/01/2020,2020,"27,78",Bragno,"Via Sergio Scaiola, 7, 17014 Bragno SV, Italy",suburban,"44,37494","8,29868",IT2108A,industriale,SV,Savona,Liguria,Nord-ovest,Nord
SPO.IT1794A_20_GC-FID_2005-01-18_00:00:00,2015-01-19 9:00:00,19/01/2015,2015-01-19 10:00:00,19/01/2015,2015,"27,779345",Giammoro,"Via Gabbia, 15, 98042 Giammoro ME, Italy",urban,"38,20556","15,31006",IT1794A,fondo,ME,Messina,Sicilia,Isole,Sud e isole
